Source,Target,Label
machine,insulation,0.1
machine,material,0.1
machine,element,0.1
machine,generator,0.1
machine,exciter,0.1
machine,source,0.1
machine,power,0.15
machine,field,0.1
machine,armature,0.1
machine,system,0.1
power,watt,0.1
power,si,0.1
power,unit,0.15
power,regeneration,0.1
power,operation,0.1
power,motor,0.1
power,generator,0.1
power,mode,0.1
power,energy,0.1
power,supply,0.1
power,rate,0.1
power,work,0.1
power,horsepower,0.1
power,exciter,0.1
power,source,0.1
power,field,0.1
power,machine,0.15
power,efficiency,0.1
power,ratio,0.1
power,output,0.1
power,device,0.1
power,armature,0.1
power,part,0.1
power,system,0.1
system,armature,0.1
system,part,0.1
system,machine,0.1
system,power,0.1
brush,contact,0.1
contact,brush,0.1
capacitance,reactance,0.1
capacitance,resistance,0.1
capacitance,inductance,0.1
capacitance,amount,0.1
capacitance,energy,0.1
capacitance,potential,0.1
potential,capacitance,0.1
potential,amount,0.1
potential,energy,0.1
chord,factor,0.1
chord,coil,0.1
chord,e.m.f,0.1
factor,chord,0.1
factor,coil,0.1
factor,e.m.f,0.1
coil,series,0.1
coil,chord,0.1
coil,factor,0.1
coil,e.m.f,0.1
e.m.f,volt,0.1
e.m.f,si,0.1
e.m.f,unit,0.1
e.m.f,force,0.1
e.m.f,chord,0.1
e.m.f,factor,0.1
e.m.f,coil,0.1
series,coil,0.1
commutation,change,0.1
commutation,switching,0.1
commutation,manner,0.1
commutation,interruption,0.1
commutation,current,0.1
change,regulation,0.1
change,amount,0.1
change,speed,0.1
change,voltage,0.1
change,variation,0.1
change,inductance,0.1
change,property,0.1
change,circuit,0.1
change,force,0.1
change,current,0.15
change,commutation,0.1
change,switching,0.1
change,manner,0.1
change,interruption,0.1
switching,commutation,0.1
switching,change,0.1
switching,manner,0.1
switching,interruption,0.1
switching,current,0.1
manner,commutation,0.1
manner,change,0.1
manner,switching,0.1
manner,interruption,0.1
manner,current,0.1
interruption,commutation,0.1
interruption,change,0.1
interruption,switching,0.1
interruption,manner,0.1
interruption,current,0.1
commutator,assembly,0.1
commutator,segment,0.1
commutator,armature,0.1
assembly,commutator,0.1
assembly,segment,0.1
assembly,armature,0.1
segment,commutator,0.1
segment,assembly,0.1
segment,armature,0.1
conductor,slot,0.1
conductor,recess,0.1
conductor,core,0.1
conductor,winding,0.1
conductor,material,0.1
conductor,charge,0.1
charge,conductor,0.1
charge,material,0.1
efficiency,ratio,0.1
efficiency,output,0.1
efficiency,power,0.1
efficiency,device,0.1
ratio,resistance,0.1
ratio,voltage,0.15
ratio,impedance,0.1
ratio,current,0.1
ratio,measure,0.1
ratio,opposition,0.1
ratio,time,0.1
ratio,circuit,0.1
ratio,efficiency,0.1
ratio,output,0.1
ratio,power,0.1
ratio,device,0.1
output,efficiency,0.1
output,ratio,0.1
output,power,0.1
output,device,0.1
exciter,source,0.1
exciter,power,0.1
exciter,field,0.1
exciter,machine,0.1
source,exciter,0.1
source,power,0.1
source,field,0.1
source,machine,0.1
field,exciter,0.1
field,source,0.1
field,power,0.1
field,machine,0.1
generator,regeneration,0.1
generator,operation,0.1
generator,motor,0.1
generator,mode,0.1
generator,energy,0.15
generator,power,0.1
generator,supply,0.1
generator,machine,0.1
hertz,unit,0.1
hertz,frequency,0.1
hertz,number,0.1
hertz,cycle,0.1
hertz,second,0.1
hertz,function,0.1
frequency,hertz,0.1
frequency,unit,0.1
frequency,number,0.1
frequency,cycle,0.1
frequency,second,0.1
frequency,function,0.1
cycle,hertz,0.1
cycle,unit,0.1
cycle,frequency,0.1
cycle,number,0.1
cycle,second,0.1
cycle,function,0.1
second,newton,0.1
second,force,0.1
second,mass,0.1
second,kilogram,0.1
second,rate,0.1
second,meter,0.1
second,hertz,0.1
second,unit,0.1
second,frequency,0.1
second,number,0.1
second,cycle,0.1
second,function,0.1
function,hertz,0.1
function,unit,0.1
function,frequency,0.1
function,number,0.1
function,cycle,0.1
function,second,0.1
horsepower,unit,0.1
horsepower,power,0.1
impedance,ratio,0.1
impedance,voltage,0.1
impedance,current,0.1
impedance,measure,0.1
impedance,opposition,0.1
impedance,time,0.1
impedance,circuit,0.1
measure,impedance,0.1
measure,ratio,0.1
measure,voltage,0.1
measure,current,0.1
measure,opposition,0.1
measure,time,0.1
measure,circuit,0.1
opposition,impedance,0.1
opposition,ratio,0.1
opposition,voltage,0.1
opposition,current,0.1
opposition,measure,0.1
opposition,time,0.1
opposition,circuit,0.1
circuit,yoke,0.1
circuit,part,0.1
circuit,device,0.1
circuit,material,0.1
circuit,reluctance,0.1
circuit,resistance,0.1
circuit,inductance,0.1
circuit,property,0.1
circuit,change,0.1
circuit,force,0.1
circuit,current,0.15
circuit,impedance,0.1
circuit,ratio,0.1
circuit,voltage,0.1
circuit,measure,0.1
circuit,opposition,0.1
circuit,time,0.1
inductance,reactance,0.1
inductance,resistance,0.1
inductance,capacitance,0.1
inductance,property,0.1
inductance,circuit,0.1
inductance,change,0.1
inductance,force,0.1
inductance,current,0.1
property,inductance,0.1
property,circuit,0.1
property,change,0.1
property,force,0.1
property,current,0.1
force,volt,0.1
force,si,0.1
force,unit,0.1
force,e.m.f,0.1
force,torque,0.1
force,motor,0.1
force,newton,0.1
force,mass,0.1
force,kilogram,0.1
force,rate,0.1
force,meter,0.1
force,second,0.1
force,inductance,0.1
force,property,0.1
force,circuit,0.1
force,change,0.1
force,current,0.1
element,insulation,0.1
element,material,0.1
element,part,0.1
element,machine,0.1
inverter,converter,0.1
inverter,current,0.1
inverter,phase,0.1
converter,inverter,0.1
converter,current,0.1
converter,phase,0.1
phase,inverter,0.1
phase,converter,0.1
phase,current,0.1
motor,torque,0.1
motor,force,0.1
motor,regeneration,0.1
motor,operation,0.1
motor,generator,0.1
motor,mode,0.1
motor,energy,0.15
motor,power,0.1
motor,supply,0.1
motor,machine,0.1
newton,force,0.1
newton,mass,0.1
newton,kilogram,0.1
newton,rate,0.1
newton,meter,0.1
newton,second,0.1
mass,newton,0.1
mass,force,0.1
mass,kilogram,0.1
mass,rate,0.1
mass,meter,0.1
mass,second,0.1
kilogram,newton,0.1
kilogram,force,0.1
kilogram,mass,0.1
kilogram,rate,0.1
kilogram,meter,0.1
kilogram,second,0.1
rate,power,0.1
rate,work,0.1
rate,newton,0.1
rate,force,0.1
rate,mass,0.1
rate,kilogram,0.1
rate,meter,0.1
rate,second,0.1
meter,newton,0.1
meter,force,0.1
meter,mass,0.1
meter,kilogram,0.1
meter,rate,0.1
meter,second,0.1
pole,machine,0.1
pole,winding,0.1
winding,slot,0.1
winding,recess,0.1
winding,core,0.1
winding,conductor,0.1
winding,pole,0.1
winding,machine,0.1
work,power,0.1
work,rate,0.1
reactance,resistance,0.1
reactance,capacitance,0.1
reactance,inductance,0.1
resistance,ratio,0.1
resistance,voltage,0.1
resistance,reluctance,0.1
resistance,circuit,0.1
resistance,reactance,0.1
resistance,capacitance,0.1
resistance,inductance,0.1
regeneration,operation,0.1
regeneration,motor,0.1
regeneration,generator,0.1
regeneration,mode,0.1
regeneration,energy,0.1
regeneration,power,0.1
regeneration,supply,0.1
operation,regeneration,0.1
operation,motor,0.1
operation,generator,0.1
operation,mode,0.1
operation,energy,0.1
operation,power,0.1
operation,supply,0.1
mode,regeneration,0.1
mode,operation,0.1
mode,motor,0.1
mode,generator,0.1
mode,energy,0.1
mode,power,0.1
mode,supply,0.1
supply,regeneration,0.1
supply,operation,0.1
supply,motor,0.1
supply,generator,0.1
supply,mode,0.1
supply,energy,0.1
supply,power,0.1
regulation,amount,0.1
regulation,speed,0.1
regulation,voltage,0.1
regulation,change,0.1
regulation,variation,0.1
speed,slip,0.1
speed,difference,0.1
speed,rotor,0.1
speed,unit,0.1
speed,percentage,0.1
speed,regulation,0.1
speed,amount,0.1
speed,voltage,0.1
speed,change,0.1
speed,variation,0.1
variation,regulation,0.1
variation,amount,0.1
variation,speed,0.1
variation,voltage,0.1
variation,change,0.1
reluctance,resistance,0.1
reluctance,circuit,0.1
rotor,slip,0.1
rotor,difference,0.1
rotor,speed,0.1
rotor,unit,0.1
rotor,percentage,0.1
rotor,skew,0.1
rotor,stator,0.1
rotor,slot,0.1
rotor,alignment,0.1
rotor,part,0.1
rotor,machine,0.1
skew,stator,0.1
skew,rotor,0.1
skew,slot,0.1
skew,alignment,0.1
stator,portion,0.1
stator,machine,0.1
stator,skew,0.1
stator,rotor,0.1
stator,slot,0.1
stator,alignment,0.1
slot,recess,0.1
slot,core,0.1
slot,conductor,0.1
slot,winding,0.1
slot,skew,0.1
slot,stator,0.1
slot,rotor,0.1
slot,alignment,0.1
alignment,skew,0.1
alignment,stator,0.1
alignment,rotor,0.1
alignment,slot,0.1
slip,difference,0.1
slip,speed,0.1
slip,rotor,0.1
slip,unit,0.1
slip,percentage,0.1
difference,slip,0.1
difference,speed,0.1
difference,rotor,0.1
difference,unit,0.1
difference,percentage,0.1
percentage,slip,0.1
percentage,difference,0.1
percentage,speed,0.1
percentage,rotor,0.1
percentage,unit,0.1
recess,slot,0.1
recess,core,0.1
recess,conductor,0.1
recess,winding,0.1
core,slot,0.1
core,recess,0.1
core,conductor,0.1
core,winding,0.1
portion,stator,0.1
portion,machine,0.1
tolerance,deviation,0.1
tolerance,value,0.1
tolerance,quantity,0.1
deviation,tolerance,0.1
deviation,value,0.1
deviation,quantity,0.1
torque,force,0.1
torque,motor,0.1
volt,si,0.1
volt,unit,0.1
volt,force,0.1
volt,e.m.f,0.1
watt,si,0.1
watt,unit,0.1
watt,power,0.1
yoke,part,0.1
yoke,device,0.1
yoke,material,0.1
yoke,circuit,0.1
